id,alpha
279362,2
272232,2
272111,2
272636,2
280738,2
271429,2
273457,2
274202,2
271024,1
278866,3
281126,4
280402,4
274107,1
270938,3
273818,2
279427,4
275940,2
274335,3
274637,2
270639,4
278144,3
279818,2
274025,2
279434,2
273382,2
278650,3
270480,2
273793,2
279927,2
272472,1
276433,4
273230,1
272574,3
273253,2
274039,1
277958,2
276846,2
279390,1
274936,4
276502,2
276521,4
277718,1
275691,4
278781,1
271334,2
280487,2
274924,2
275923,2
278194,2
273291,3
279526,4
276414,3
279867,2
274671,2
273232,2
280218,1
270776,2
274325,2
271163,4
281528,1
280507,2
279190,4
280267,1
270131,4
275476,2
276252,1
276935,1
270571,3
272850,2
281257,1
272308,4
279587,2
278976,1
270408,2
277719,2
270624,2
272041,3
271704,4
271011,2
274132,1
279086,2
277844,1
280989,4
270200,4
280174,4
281191,2
273180,4
280637,2
276604,2
277920,1
272474,4
274993,2
272216,3
273917,1
278731,2
276214,2
270881,1
274974,4
270495,1
272573,3
273048,2
272682,2
273046,1
276035,3
274926,2
275144,3
274359,4
272052,1
275300,2
273276,2
273500,2
279221,2
275002,2
280732,2
277462,2
276928,1
278052,3
275250,3
277954,2
280925,3
271573,4
271029,1
272142,2
274466,4
280538,1
277001,4
271580,4
278771,1
271669,3
271302,1
271829,3
279324,2
277726,4
272299,2
275497,2
274827,2
273426,3
271552,2
277857,2
270114,2
273910,2
277186,2
273060,3
272941,4
278768,4
275363,2
271368,4
275655,2
271092,4
278362,1
277451,1
276372,1
271183,2
278664,1
272094,4
271639,2
278280,1
274041,2
279083,3
280051,2
279901,1
280154,3
279028,2
278022,2
279923,1
273582,1
272789,2
274850,2
273496,2
274646,4
280786,2
271540,2
275064,2
274611,3
276703,2
278281,3
281124,1
275521,4
279948,1
273262,4
274782,2
279342,2
276732,1
279146,3
280459,4
275381,1
277173,2
279868,2
274205,2
273653,4
270195,2
277870,1
270009,2
281112,4
280876,3
280818,1
274108,3
275834,1
277867,1
280828,2
273630,3
272894,2
277773,4
280917,2
274140,1
272238,3
270382,4
280006,4
275446,4
278475,2
275949,1
271668,2
275238,2
271617,2
281565,2
279430,2
274619,1
276850,3
277810,1
275263,3
277687,3
277431,2
272405,2
276127,2
279700,4
276744,4
278230,2
277316,2
272895,2
270609,4
276701,2
276733,2
277321,2
278928,2
270398,3
272595,2
276001,3
280713,1
274185,2
277388,3
280336,2
276306,2
280820,2
270901,1
279851,3
276426,4
274069,1
277608,2
275674,1
276794,4
277472,4
277267,3
277180,2
273152,3
276112,2
270700,2
271693,2
280706,1
276384,2
273248,2
270583,1
275791,2
274390,2
272090,2
278447,2
273852,2
275439,2
270473,1
279993,2
271072,2
276532,4
275257,2
271374,2
275970,2
275027,2
274698,3
278790,2
278397,2
278331,4
273388,2
272888,3
280030,1
279443,3
273396,2
272843,3
277060,2
279884,2
271743,4
276895,1
275108,1
276740,2
277733,2
274623,2
274687,2
274539,2
278222,4
278320,2
281133,3
280600,2
279475,2
277341,3
270697,2
279535,2
275557,2
277785,2
277859,2
279332,2
277757,2
272934,3
275267,4
272269,3
275900,4
275212,2
277936,2
273327,3
276403,3
279298,4
270261,4
272037,3
274680,1
278811,3
277259,2
276747,2
270258,4
272123,3
273993,1
275937,3
280857,1
273131,1
279686,2
280907,3
281459,2
274092,1
274669,2
281291,4
270746,2
270164,2
281503,3
280929,4
270541,1
280165,2
270423,2
270578,2
270849,1
281007,3
279429,2
270415,2
274585,2
278482,2
280197,3
273603,1
274639,3
279147,3
274397,4
272487,2
273879,4
279408,4
280346,4
274723,1
275077,3
278880,1
278930,4
271299,1
277290,2
277540,2
276547,4
272022,2
280528,2
279947,3
276771,1
271326,2
275455,2
278493,4
279399,2
270186,2
277319,2
273745,2
281424,2
270208,1
271640,4
280811,2
280762,4
279033,2
275895,2
277442,2
280287,2
270084,4
272295,1
281030,3
270432,3
276360,3
281409,3
279510,2
271703,2
277517,2
273094,3
272190,2
278382,1
278408,1
279260,1
280980,1
275371,3
280297,3
274438,2
279610,2
270544,4
277375,3
278322,2
272897,2
270735,2
271258,3
274210,2
280206,3
279992,2
278153,4
278484,4
277308,2
271421,2
272766,3
279073,2
277231,4
270957,1
275724,2
279965,3
270233,1
279348,4
271232,3
274081,4
277081,3
273322,4
270416,2
279701,4
281020,1
276723,4
281051,3
276253,4
278757,2
270409,1
278645,2
272847,4
277006,2
276765,3
277350,4
279570,4
277114,2
279094,1
275930,2
276256,1
275602,3
272887,4
271524,3
278729,2
273728,1
270990,3
275294,2
271888,2
271121,1
279480,4
273762,1
278443,2
275469,2
270174,3
272473,4
279688,2
272012,4
271131,2
272714,1
280606,2
279699,2
272899,2
280392,3
277640,2
279400,1
278555,2
273418,2
272277,1
274779,3
280534,2
270141,2
270139,1
270414,2
281360,4
270397,4
277548,4
271677,4
274975,1
276805,2
275239,2
278438,3
273977,2
277415,2
272886,4
275553,2
270272,2
272509,2
275362,4
275060,1
271629,2
270977,2
277832,2
273431,2
276827,1
275585,3
272097,2
273076,3
279514,2
280792,4
278098,2
281577,3
273563,2
275215,1
276063,2
273660,1
270688,2
278477,1
276376,3
280583,2
270235,2
274638,2
281032,1
270920,2
281263,2
276746,3
270685,2
281221,2
271713,1
281132,1
279911,3
276777,4
271284,3
281056,4
273830,2
271994,2
271593,2
271262,2
278011,1
280979,1
274115,1
281091,1
277407,1
279998,2
272776,2
280270,2
277928,2
273596,2
280599,2
275170,1
270719,2
277644,4
280107,1
278830,2
272909,2
277983,2
275820,4
272655,2
271189,2
281072,2
276450,2
271095,2
274245,3
270870,4
278117,3
270892,2
272588,3
274321,1
273275,2
271134,1
272705,2
274032,1
272799,2
278884,4
270099,2
279296,2
274497,2
280230,1
277725,1
279214,3
281502,4
278272,4
270915,3
279521,2
273308,2
273256,2
275491,4
281037,2
273639,4
271271,1
280224,4
278961,3
271705,1
275461,1
270843,2
272913,2
271060,1
270894,3
275592,2
277044,2
276767,2
272552,1
277292,3
272172,1
276165,1
273535,2
273662,1
276198,1
281515,1
279607,1
276630,4
271240,2
273290,2
276531,2
276865,4
272201,2
275916,2
270872,3
271670,3
275240,1
272039,1
281101,2
275873,2
281477,1
274244,3
271371,1
280334,3
280080,2
277082,2
274505,3
277475,2
278043,2
273096,3
275158,2
278744,2
280936,2
278526,2
274086,2
274376,2
272067,4
275771,2
270290,4
278000,3
277187,2
281453,4
274270,4
273146,3
272824,2
270347,2
277798,2
278258,1
274280,2
272013,2
273978,2
280853,1
280891,4
276424,2
276018,2
280357,2
270008,3
274225,4
280036,4
273400,4
275561,1
276411,4
275391,2
277392,2
281462,1
275349,2
273584,3
281366,3
275890,2
272322,4
274963,2
281534,4
279937,3
270617,3
279840,2
279855,2
272929,2
281097,2
281355,2
278725,2
271569,1
276009,1
280543,2
272423,2
279777,1
270659,1
275376,3
271321,2
274190,4
275140,4
278959,2
280307,1
274650,2
271697,2
272990,3
272993,2
271417,2
275567,2
275423,3
274008,3
280314,3
270771,2
274288,2
275114,1
275348,3
272166,4
277473,2
274257,3
273688,1
270889,2
270146,3
277596,3
280216,2
276888,2
275198,1
273100,3
273609,2
272170,4
279649,2
272892,1
270298,1
275206,2
275957,2
275086,1
280394,2
272184,2
281279,2
279671,3
276530,2
270524,3
275024,4
280200,2
272120,4
272075,4
279085,4
281223,3
271601,2
275689,2
270945,3
272591,1
273718,2
278858,3
277266,1
272369,2
280807,2
270281,3
280476,2
277468,4
279478,2
271265,1
272366,4
271602,2
271920,1
275438,2
277091,1
281225,2
273438,4
272525,4
277589,2
277629,2
276698,2
273821,4
274015,2
276052,2
270607,1
275991,4
278063,3
279100,1
277177,2
271322,2
279197,2
279254,1
273317,4
271864,2
280495,3
275451,1
275130,1
274943,2
276863,1
273301,3
270914,2
270138,3
270600,2
271094,4
271217,4
273245,1
274554,2
271760,4
279121,2
281370,2
270805,4
278249,2
278674,4
273814,4
276613,2
280678,4
277058,2
276192,2
276704,1
271846,2
276138,3
271769,3
279241,4
280465,2
277878,4
271376,4
279246,4
273295,2
278810,1
277923,2
274473,1
275936,4
270737,4
281460,2
280086,2
271566,1
274705,2
274220,4
272496,3
275146,2
271788,2
275009,4
272957,1
276535,2
281483,1
271297,4
271478,2
276370,1
277410,2
279942,4
276486,2
278347,3
270246,1
270632,4
276798,1
277077,4
271796,4
280144,2
272928,2
278413,2
272524,2
271050,4
275168,2
273691,1
272700,4
278359,2
275558,2
277584,1
279097,2
270809,4
275926,4
281128,1
280335,2
277105,1
273467,2
278316,2
276101,2
281269,2
273504,2
271824,2
273153,2
277720,4
278402,2
280492,3
278696,1
277625,1
271088,1
276270,2
270829,2
278461,4
276969,3
272374,3
271821,2
274632,2
274852,4
271170,4
279369,2
277880,1
270675,2
272093,4
271384,2
276156,2
271041,4
275231,1
271479,2
278202,2
276546,1
271203,4
274161,4
278166,2
272480,2
280203,4
279053,2
270234,1
280903,4
277935,1
280017,2
275066,3
270466,2
280669,4
275640,2
273318,1
280852,3
280076,2
271777,3
276672,1
275061,2
278550,4
280570,1
280412,2
272134,2
281416,2
277335,3
279799,4
270638,3
275390,2
270668,1
270439,4
274578,3
273557,4
279250,4
278023,2
271680,2
281255,2
279974,3
276713,1
274488,4
278466,2
272787,3
270727,1
273771,1
278590,4
275428,2
281207,2
276869,1
279571,2
270055,1
281478,2
279223,2
277256,3
270741,2
279174,2
276980,2
279996,2
276229,3
276927,3
270054,3
277515,2
272103,2
275296,1
273874,2
271200,1
271109,1
271667,4
279918,4
275053,1
274797,2
281339,2
280894,3
273106,3
276238,2
278889,1
272267,1
278045,2
278435,2
275226,3
276160,3
272539,4
278465,1
277962,1
279537,2
272546,2
271847,1
276084,2
280057,2
273915,3
280512,1
278944,4
270970,1
280729,4
274228,4
273887,3
273684,2
270101,4
271627,2
278857,4
276400,2
272775,3
279706,2
272498,3
280168,2
271281,2
271490,1
280286,1
273452,4
274947,1
280784,2
271962,1
279532,4
273780,4
272452,1
281230,2
280826,1
273016,2
277634,3
273126,2
280712,1
274813,3
272288,1
281117,3
278175,1
277536,2
270371,3
272024,1
278110,1
277660,3
275054,2
279926,2
273200,4
270507,2
270499,2
277887,1
280576,4
277674,4
278778,4
281021,4
275233,4
278760,2
271084,3
278381,2
275359,3
279151,3
279379,1
272415,2
276329,3
271125,2
276484,3
274330,2
275141,3
280097,1
278297,3
277783,2
272576,4
272559,3
277569,2
278029,3
275384,1
278919,4
271537,3
272571,2
280090,1
276045,4
281138,3
280406,2
273971,2
276334,2
278269,3
280962,2
276666,3
273810,2
272610,4
277479,2
281147,4
275409,1
273560,1
280305,2
281192,3
271033,3
273648,4
276008,2
278931,1
277494,1
278888,2
273555,2
272625,1
277152,3
281045,2
277942,2
272271,2
278500,3
280759,2
272219,2
273851,2
280680,2
277685,1
277711,2
276585,4
270930,2
274942,2
279442,2
272815,1
280900,2
274412,3
272117,1
278274,3
280754,2
275914,2
276078,1
270832,2
273522,3
276242,2
278130,2
270926,2
281550,4
274780,3
272383,2
274644,2
277679,3
270621,2
270491,2
276000,4
278876,2
276780,2
280067,1
278209,1
276987,2
274364,2
273518,2
278817,2
270763,3
274144,4
273787,1
270716,3
271753,1
273405,3
270653,2
270474,3
273490,2
270134,2
272866,3
271038,3
279378,2
275562,2
272906,1
279665,2
272293,4
272290,2
273613,2
274990,3
272341,3
279259,1
273385,2
280417,2
272518,2
272607,2
276158,2
275337,1
274346,1
273337,2
280429,3
276402,1
278649,4
276893,2
274408,2
278656,3
271440,4
274227,3
280860,3
277714,3
274713,3
279469,1
272842,2
276815,3
273527,1
272792,2
271450,2
270498,2
273512,3
276618,2
278782,2
274456,2
271775,2
281002,1
271370,3
280968,3
277654,2
270411,2
274329,2
277109,2
273242,3
275626,3
273283,2
274561,4
275524,2
281333,4
279119,3
273942,2
272910,3
275563,1
277018,3
271260,4
272218,1
273225,1
271550,4
281015,4
280351,3
279755,3
279731,2
272017,1
273187,2
271935,3
280048,4
275068,2
274766,2
278251,4
275378,2
272224,3
278358,2
273074,2
271718,4
277503,2
273969,4
275668,2
280531,1
274552,1
274007,2
271719,2
277194,1
271734,2
271723,2
275393,2
273708,2
270821,2
272204,3
277523,4
275527,2
278346,3
274793,4
270042,4
272633,4
277490,1
281463,2
275265,4
273227,2
280139,2
276047,1
278364,1
280778,2
272584,2
278356,2
277981,2
271193,2
270352,3
272220,2
273817,2
277076,2
271206,3
279458,2
278423,1
275183,2
273739,1
270760,2
274173,1
276599,2
271087,4
272370,4
274875,4
271880,2
271583,2
274187,1
271708,2
278099,2
272436,3
270248,3
273696,2
274203,2
278376,3
273529,4
274413,2
276107,2
273107,2
271185,2
278784,2
270812,1
275490,2
272385,1
273108,3
280645,2
278770,2
280451,1
281456,1
271081,4
271589,2
277243,1
274465,2
275872,1
272413,2
278183,2
276243,4
271009,2
273160,2
280342,2
277252,4
280033,2
279545,1
272206,2
276684,2
276172,2
270304,4
274101,2
275899,2
281317,3
279739,2
279203,3
275863,2
277464,2
278715,1
274952,1
280474,1
270853,1
278641,1
270483,3
273174,2
270082,2
273307,3
272900,2
277506,2
281513,2
273694,2
275379,1
280031,2
274180,2
274172,1
279642,2
281185,1
277955,4
280277,2
270878,2
278864,1
271059,2
272647,1
271099,1
274968,2
277460,4
272778,3
271855,4
274704,4
274170,2
276908,4
271872,4
270876,1
278232,2
275706,1
277148,2
273756,1
271959,1
276474,1
274594,1
279413,4
271199,2
279797,1
275274,1
270450,3
277594,4
276010,1
273040,4
272919,2
274786,1
280091,1
277037,2
274604,2
274918,2
270628,1
280923,3
275532,2
274295,4
278301,2
277950,2
278503,1
279572,4
270912,4
276925,2
279796,2
270678,1
277029,4
279604,3
281395,1
272429,1
273392,4
271369,2
277635,2
270330,2
270286,1
270390,4
273363,2
275203,2
279928,1
273189,3
273509,1
276922,2
279483,4
278151,2
270456,4
280869,2
279869,2
280673,2
277015,2
272324,2
274522,4
280045,2
276791,3
271080,1
272499,2
279783,2
273536,1
279656,3
274862,1
273520,2
276823,2
277219,2
281194,2
277532,2
272944,2
274878,2
273898,4
273979,2
280761,4
280151,3
276749,2
281563,3
279307,2
280332,4
280005,2
274276,2
272352,1
271691,3
274043,1
275676,4
279477,1
280497,4
270980,2
280587,1
275699,2
271358,1
270163,2
278862,1
272023,2
276818,4
274259,3
271694,1
272975,2
270468,2
278164,2
270935,4
270241,3
272051,4
277129,3
276330,2
280915,2
275881,1
271420,2
279621,1
281029,3
280981,4
270555,2
272000,4
274207,4
272197,2
271873,1
280545,4
281485,2
271714,1
274362,4
273640,2
278509,3
270189,4
275898,2
281559,4
278568,1
272456,4
275716,2
276290,2
277897,4
271341,4
276333,2
279997,1
270948,4
277565,2
277401,1
274484,2
275422,1
271739,4
278631,1
275101,2
280283,2
276739,2
273417,2
273105,4
273166,2
279932,3
272343,2
280123,2
280296,3
278499,2
275612,1
280371,2
272161,1
278669,2
278224,2
280666,3
272649,2
272328,4
279091,4
272262,2
276973,2
271427,4
275761,4
273593,3
278723,2
270399,2
278373,4
274645,2
276512,1
279522,2
277559,2
276341,2
278626,2
280734,1
276689,2
279602,2
278572,1
274053,3
271664,3
274555,1
276514,3
278028,2
277488,1
279786,2
279957,2
278125,2
281272,2
276394,3
277825,2
277797,4
274089,3
273943,1
271055,2
277411,4
271485,2
279044,4
278404,4
271910,1
272780,2
280697,4
270720,2
276416,4
271812,4
276551,2
280127,2
274006,2
275627,2
277090,2
270226,2
279680,4
281209,1
270656,4
273472,2
276861,1
272453,3
271111,2
271225,1
272921,3
279064,4
279622,2
276308,3
271967,1
276628,4
272180,2
280719,4
277613,1
277051,4
280302,1
273837,4
272875,2
278005,2
272819,2
279564,1
276967,3
270983,1
276049,2
278396,3
278238,4
277746,1
277178,2
270038,2
272600,3
277902,4
279323,4
271443,1
275092,4
281231,1
274812,2
274711,2
271856,4
273856,1
273439,1
272548,2
273361,2
273714,1
277043,3
271546,1
276852,2
270185,2
271698,2
276187,2
277165,1
270436,2
279781,1
271679,2
276796,3
277641,2
270199,2
276500,3
272231,4
274398,2
279805,3
271018,2
279012,4
271944,2
271608,2
278507,3
272102,3
279977,3
279263,4
277889,3
276236,2
272874,3
274291,4
279841,1
278530,1
270329,3
279138,1
275091,2
271105,1
275398,2
273051,2
276098,4
275471,2
271235,2
278068,2
273164,2
271053,3
276440,4
272657,1
273591,1
274536,2
275877,3
271839,2
274626,4
276012,2
277819,2
276738,3
275857,3
277845,1
277005,2
277743,2
275870,1
276022,2
280740,2
279374,4
279087,4
276437,1
274985,2
270294,2
276275,2
279995,2
274969,2
277103,2
272186,4
278588,2
274634,3
276331,2
279492,4
278992,4
275618,1
281156,1
279351,1
280016,1
281226,1
281078,1
274654,4
275410,3
270312,1
276497,2
272236,2
275860,2
281142,3
273786,2
270469,4
279115,1
276211,2
278055,2
277222,2
278326,4
278147,1
274208,4
270674,2
278630,1
271354,2
275151,2
270919,3
270755,1
274165,4
281090,2
274977,3
276950,3
272340,2
278159,2
276498,2
274845,2
277843,4
279395,3
270902,2
275888,1
273754,2
273970,2
279199,4
275031,4
278832,1
277793,3
274870,2
273263,2
276837,3
281295,2
271922,2
274219,4
278909,4
273218,2
276300,1
278969,1
275740,2
276910,2
276730,2
277982,2
274688,1
281516,3
280941,1
277191,2
278813,1
275797,4
272178,2
278531,2
272893,2
271633,2
270861,1
280041,2
275850,1
276124,2
276129,2
273988,3
275978,3
274648,3
273749,2
273800,4
271951,2
276752,4
277096,2
273926,4
277549,4
279798,2
275236,4
277671,2
271179,2
276303,1
280731,3
271426,2
271447,3
276471,2
270093,4
274146,3
277447,3
270672,1
274188,4
272212,3
270321,4
272510,1
280258,2
276089,2
273145,3
270458,3
276930,1
278076,2
270463,1
276032,2
275488,4
271086,1
280282,2
271316,2
281533,2
276235,3
279317,4
280949,2
280376,3
270646,2
270493,2
281285,1
281009,4
273911,2
276652,2
274684,2
280987,2
277648,3
272144,4
270596,4
274523,2
274695,2
270680,2
278270,1
280421,1
276769,3
274369,1
281187,2
278949,2
271470,2
272307,3
276496,2
271423,2
272602,2
275040,2
272344,1
274303,4
276933,4
277610,3
275782,2
280143,2
277041,2
275468,2
274509,1
276246,3
278542,3
270534,1
280024,1
276527,1
272445,3
275738,2
274809,2
275641,1
280285,4
279325,2
281213,1
273523,4
271987,2
276186,2
276108,1
275463,2
276998,4
280116,2
277997,3
272544,1
271772,1
280558,3
280969,2
273204,1
281566,4
280635,1
280008,1
274996,2
278456,4
272674,4
279370,2
273568,3
270259,2
272259,1
273678,2
278965,2
277572,3
279945,2
278615,3
273601,3
277542,1
278749,2
279280,2
270833,2
272561,3
273731,3
281568,2
277948,2
276157,2
279872,1
274597,2
277938,2
275981,2
271497,4
278821,4
279235,4
280867,2
273284,2
280209,3
270936,2
280411,4
281312,2
271635,2
280879,2
276636,1
278284,2
270976,1
273558,2
277665,3
279030,3
277576,1
276264,2
274163,3
279885,4
275959,3
278282,1
272294,1
270494,1
280328,3
271817,4
280122,4
278334,2
273693,2
274771,2
276620,2
275209,3
271964,2
273899,3
278592,2
270417,2
270018,1
273234,2
279806,4
270754,2
277159,2
271214,2
279125,4
280009,1
270349,1
281329,4
275279,1
271541,4
271250,2
276209,4
271815,3
271061,3
270021,2
281239,4
272670,2
280094,2
274052,4
274722,4
278597,4
273572,2
280037,2
275704,2
277033,2
281099,2
277498,1
272629,2
274868,4
280883,2
278964,1
272314,2
270626,1
273487,3
279017,4
273674,3
279011,2
281064,1
274102,4
271993,2
270213,4
280494,2
274285,4
273066,2
271367,2
275902,4
277683,2
275155,3
280911,3
277301,4
275354,4
273430,4
277104,3
270679,3
274277,2
272394,1
279772,2
272848,2
275355,3
275570,1
279489,2
276415,1
272309,2
275657,2
278545,2
277991,2
275597,2
279863,4
274978,2
273193,1
281403,2
277228,1
272844,2
278452,4
278026,3
275542,2
270067,2
279732,2
276174,4
276810,1
279405,3
271130,1
276806,2
276190,2
279988,3
276624,2
280043,2
273820,3
278709,1
275099,2
281440,3
271938,4
277011,2
271770,2
280808,2
279766,3
271483,2
275763,2
275448,4
271035,3
281208,1
274550,2
279819,2
275327,2
279436,2
274861,2
279206,1
271363,4
280375,1
272389,2
279566,4
271390,2
280510,2
281148,2
277560,4
273202,2
274230,2
276153,2
276566,1
270593,1
272623,2
281151,2
273882,3
278366,2
276065,2
279930,2
271491,3
278390,1
272036,2
280331,2
272914,2
279697,1
272554,1
276302,1
280454,2
279496,2
272671,4
273907,2
281034,2
270171,1
273124,4
270512,2
271709,3
277093,2
281358,3
279048,4
277274,1
275278,3
279445,2
272626,2
275057,2
274251,3
276105,2
275931,1
274029,3
271145,1
280416,2
281432,4
277021,2
277024,1
276232,4
279778,1
273136,4
274458,4
274106,2
275660,2
270066,1
277637,1
272685,1
270633,3
272096,3
275889,2
270384,3
275298,1
279204,3
273590,2
280972,3
272419,2
270283,2
270581,1
279418,2
270997,2
273521,1
280791,2
279813,1
272468,2
271187,2
270355,3
275318,2
280571,3
270826,3
279308,1
280096,4
279402,2
279667,3
271632,2
275286,4
280910,4
278314,4
278672,1
279396,1
278693,4
275248,1
271509,2
272458,2
274267,2
279439,1
271034,1
270705,2
270908,2
275385,1
274226,4
271351,1
272497,2
279234,2
271025,2
272045,4
272701,2
279635,1
277658,3
280201,1
279765,2
274356,3
279278,1
278739,2
275509,3
272158,4
280159,4
274983,3
273581,2
274009,2
277100,2
280831,4
271209,2
276241,1
278802,1
281171,4
279506,2
270803,4
279552,1
276570,2
271720,2
277910,2
281262,1
281448,2
280994,4
279130,2
278675,2
276292,2
277045,4
278541,4
275774,2
280651,1
273950,1
279220,2
275794,3
271054,1
271965,1
276390,1
277361,2
270225,4
280241,2
275566,2
276821,4
281547,2
272250,4
277941,3
276218,2
276693,2
273023,3
273082,2
275576,2
275617,2
272256,2
272077,2
272719,2
271584,2
279883,2
277264,2
278305,2
280865,1
277860,1
280303,2
278105,1
270728,4
270092,2
274528,2
279134,2
281572,2
277171,1
276649,2
280340,2
273413,1
280444,1
278699,2
275372,1
280185,1
273150,2
275777,2
277142,4
277868,2
272137,2
271259,3
277865,3
275975,1
274198,1
280613,2
280901,1
271894,2
274512,2
277673,2
274319,4
270731,1
280656,3
274510,2
273181,2
273182,1
270591,2
277331,1
273011,3
280943,2
273928,1
271508,1
276897,2
275921,2
278776,1
280764,2
275817,2
270818,2
272084,3
272287,4
273811,2
276817,2
279568,4
276866,3
271852,2
270903,4
278214,2
272304,2
271045,2
276166,2
273324,4
275764,1
270247,2
280612,3
274461,4
278171,2
271976,4
271923,2
271878,1
274055,3
275079,2
275486,1
273332,2
272337,1
271752,1
277003,2
276632,2
271597,4
279426,3
273323,4
273049,2
270921,3
270058,2
274830,2
273278,1
277527,2
273751,3
277578,4
272091,1
280354,2
280166,2
275994,3
274784,2
279653,4
280188,1
278492,4
278046,4
278835,1
278122,2
274372,1
272980,4
274576,4
276228,2
271234,2
275440,2
276519,2
277749,2
270704,2
273824,4
277137,3
270513,2
276183,2
271644,4
272885,1
278325,2
272706,4
277796,2
274345,1
278619,1
272425,3
272257,2
273420,2
271949,3
271681,2
274125,2
280175,2
277808,2
273155,1
270845,3
278436,1
279662,3
271279,1
277208,2
273369,2
275388,2
270464,2
279691,2
270684,1
278826,2
279252,2
274718,2
277218,2
275786,2
276549,2
272550,4
275139,2
278528,2
277202,4
280079,4
279303,4
277384,2
280128,2
278474,1
278226,3
281369,4
275814,2
272854,4
272970,3
279339,1
279716,1
280397,2
276849,2
275675,1
272391,1
273497,2
273285,4
270278,2
281349,4
271690,2
273036,2
277520,2
272418,4
276159,2
271399,1
272364,4
280622,1
279835,2
280029,3
272933,2
271879,2
277098,4
270863,1
280360,2
273633,2
279041,2
274842,4
278012,4
278252,2
281377,3
275972,3
279304,3
281107,4
270010,1
273312,3
277183,2
274911,2
271614,2
272783,1
272563,1
277399,1
272869,2
270154,2
270723,2
277929,3
272604,1
272040,3
277704,1
272958,4
274893,3
279493,2
279219,2
280956,2
275351,3
277371,2
275213,2
272684,2
280655,4
278401,1
279416,2
278582,1
278934,2
274339,4
271710,2
271425,3
274357,2
270076,2
273808,1
270962,1
273292,1
279615,1
272424,4
281267,4
279019,2
275020,1
275720,2
271337,2
270406,4
276202,4
279177,2
277353,2
276946,4
273468,2
276758,3
278460,2
279628,2
275796,2
272795,2
278348,3
273379,2
275373,2
276708,2
270535,3
273246,4
277573,1
270925,4
276685,2
280806,3
275277,1
279397,1
273035,2
273891,3
272931,4
273902,3
277535,3
275341,2
275111,2
273486,4
272627,2
275746,2
271195,4
272553,2
271097,3
278508,1
271836,1
276843,1
275416,2
279103,2
270080,4
276904,2
275332,3
271899,3
270166,2
280084,2
278067,4
280044,3
275833,2
273352,2
281115,2
270244,3
270327,2
273398,2
279188,2
281178,1
272639,2
275421,1
271046,1
279456,4
280664,2
278392,1
271733,1
272551,1
272409,2
273626,3
276249,4
277764,2
273805,2
277458,4
272481,2
273373,2
274427,2
275867,2
273387,4
275116,3
272396,3
273346,4
275019,4
274740,2
272648,2
277758,2
275713,2
271889,4
278243,2
277190,1
279831,1
279850,4
270899,4
275360,3
278088,4
279276,1
281282,4
275793,1
276544,1
278829,2
270813,4
278324,3
280967,4
276489,4
281232,2
277791,3
277461,3
275505,2
281387,2
280070,3
280889,1
277593,1
275806,2
274524,2
275012,2
279349,3
275750,3
281337,3
274386,2
275762,3
274343,2
271784,4
280659,2
277198,2
280843,1
280802,2
274162,2
280707,1
271349,3
276439,2
279580,1
275442,2
272569,1
276679,2
276565,2
274058,3
272505,2
275288,2
273677,4
280047,2
277800,3
279714,2
280975,2
274686,2
281293,2
277009,4
270478,2
271729,1
275394,1
271933,2
271660,3
276635,2
280813,4
272376,2
278639,2
277900,2
272150,1
276597,3
271823,2
275325,4
277700,3
270841,2
281163,3
276642,2
275179,2
279598,4
272330,2
280723,2
277826,2
279836,3
270573,1
280026,1
281130,1
277605,2
272398,3
270035,2
278298,1
272615,2
274459,1
274656,3
275021,2
273951,2
270178,1
272139,2
279548,2
281165,4
274501,1
280498,3
273114,2
275728,1
275958,4
272457,1
281408,4
271787,2
272827,3
278317,1
281352,2
280136,4
274577,2
274531,2
275006,4
281162,1
275682,4
270505,1
271896,2
271858,4
270937,2
273995,1
276983,2
273997,1
274872,2
274056,3
280700,1
280479,2
278788,1
280835,2
275648,2
279356,3
271191,2
278581,2
279394,2
279865,2
272185,3
280477,3
277693,1
278254,4
279741,1
278468,4
272485,2
272531,2
273474,2
272762,2
277263,2
272100,3
274841,1
271738,2
279760,2
271064,2
279595,4
273634,2
280840,2
271003,2
271643,4
280138,3
276726,1
280631,1
279049,2
275535,4
274783,2
271251,3
278677,2
274559,2
281217,2
273370,1
275197,4
278870,2
278552,2
276164,2
274326,4
275670,4
271168,1
270122,4
274316,2
278189,2
278384,2
272353,4
270303,1
280616,2
272545,2
274980,2
276279,3
281139,2
274377,2
272029,2
278165,1
277820,3
277541,4
281341,4
276545,2
277915,2
271315,3
273735,4
272035,2
279366,2
275523,1
279420,2
270789,3
278174,4
270850,2
278089,3
271149,1
270687,2
273587,1
273768,4
275816,2
278635,4
274278,4
275574,3
274255,4
272164,4
272908,2
271242,4
271446,2
279112,2
279952,3
273848,4
278470,4
277435,4
280654,1
275368,3
277505,3
277396,4
277906,2
281480,4
273548,4
281248,1
278758,4
278998,1
274212,4
277907,1
272798,1
273580,2
278883,2
277913,1
271811,2
278659,3
278389,4
271958,2
270751,2
276476,3
279462,2
276754,1
273377,1
270115,2
279149,4
271172,4
277272,1
273238,3
271995,2
280849,4
274103,1
281270,2
278085,4
272862,2
271695,1
279410,1
273996,4
272768,1
272853,2
271827,2
273788,1
273339,4
274891,2
280318,2
277115,1
271842,2
273198,4
278661,4
270158,1
276096,4
278648,1
279509,2
280774,4
